power.draw [W], utilization.gpu [%], utilization.memory [%]
55.97 W, 0 %, 0 %
55.97 W, 0 %, 0 %
56.06 W, 0 %, 0 %
55.97 W, 0 %, 0 %
56.06 W, 0 %, 0 %
55.93 W, 0 %, 0 %
56.06 W, 0 %, 0 %
56.03 W, 0 %, 0 %
55.97 W, 0 %, 0 %
56.05 W, 0 %, 0 %
56.06 W, 0 %, 0 %
56.06 W, 0 %, 0 %
55.97 W, 0 %, 0 %
56.03 W, 0 %, 0 %
56.71 W, 0 %, 0 %
57.38 W, 0 %, 0 %
57.28 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.26 W, 0 %, 0 %
57.09 W, 0 %, 0 %
57.19 W, 0 %, 0 %
58.05 W, 0 %, 0 %
58.25 W, 0 %, 0 %
57.57 W, 14 %, 1 %
58.05 W, 14 %, 1 %
57.57 W, 14 %, 1 %
57.09 W, 14 %, 1 %
57.67 W, 14 %, 1 %
57.28 W, 14 %, 1 %
58.15 W, 14 %, 1 %
57.48 W, 14 %, 1 %
57.09 W, 22 %, 1 %
57.38 W, 22 %, 1 %
57.19 W, 22 %, 1 %
57.86 W, 22 %, 1 %
57.11 W, 22 %, 1 %
58.24 W, 22 %, 1 %
57.28 W, 22 %, 1 %
57.19 W, 22 %, 1 %
57.57 W, 22 %, 1 %
57.28 W, 22 %, 1 %
57.67 W, 22 %, 1 %
57.28 W, 22 %, 1 %
57.95 W, 22 %, 1 %
57.50 W, 22 %, 1 %
57.09 W, 22 %, 1 %
57.70 W, 22 %, 1 %
57.09 W, 22 %, 1 %
57.76 W, 22 %, 1 %
57.28 W, 22 %, 1 %
57.96 W, 22 %, 1 %
57.38 W, 22 %, 1 %
56.45 W, 22 %, 1 %
56.22 W, 22 %, 1 %
56.15 W, 22 %, 1 %
57.67 W, 22 %, 1 %
57.19 W, 15 %, 1 %
57.28 W, 15 %, 1 %
58.15 W, 15 %, 1 %
57.38 W, 15 %, 1 %
57.67 W, 15 %, 1 %
57.47 W, 15 %, 1 %
57.38 W, 15 %, 1 %
58.15 W, 15 %, 1 %
57.38 W, 15 %, 1 %
57.86 W, 26 %, 1 %
57.38 W, 26 %, 1 %
57.48 W, 26 %, 1 %
58.05 W, 26 %, 1 %
57.48 W, 26 %, 1 %
57.67 W, 26 %, 1 %
57.48 W, 26 %, 1 %
57.38 W, 26 %, 1 %
58.15 W, 24 %, 1 %
57.28 W, 24 %, 1 %
57.76 W, 24 %, 1 %
57.28 W, 24 %, 1 %
57.48 W, 24 %, 1 %
58.15 W, 24 %, 1 %
57.28 W, 24 %, 1 %
57.76 W, 24 %, 1 %
57.67 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.96 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.67 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.28 W, 25 %, 1 %
58.15 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.76 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.86 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.57 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.28 W, 25 %, 1 %
58.05 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.67 W, 24 %, 1 %
57.86 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.86 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.86 W, 24 %, 1 %
57.67 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.86 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.67 W, 25 %, 1 %
57.76 W, 25 %, 1 %
57.38 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.86 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.95 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.67 W, 25 %, 1 %
57.86 W, 25 %, 1 %
57.38 W, 25 %, 1 %
58.05 W, 24 %, 1 %
57.28 W, 24 %, 1 %
57.86 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.48 W, 24 %, 1 %
58.05 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.76 W, 24 %, 1 %
57.38 W, 25 %, 1 %
57.38 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.76 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.28 W, 25 %, 1 %
58.15 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.96 W, 25 %, 1 %
57.19 W, 25 %, 1 %
57.48 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.76 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.38 W, 25 %, 1 %
58.25 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.96 W, 24 %, 1 %
57.28 W, 24 %, 1 %
57.48 W, 24 %, 1 %
58.25 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.76 W, 24 %, 1 %
57.38 W, 25 %, 1 %
57.48 W, 25 %, 1 %
58.24 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.86 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.28 W, 25 %, 1 %
58.25 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.96 W, 25 %, 1 %
57.28 W, 25 %, 1 %
57.57 W, 25 %, 1 %
58.25 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.67 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.48 W, 25 %, 1 %
58.44 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.96 W, 24 %, 1 %
57.38 W, 24 %, 1 %
57.57 W, 24 %, 1 %
58.34 W, 24 %, 1 %
57.48 W, 24 %, 1 %
57.76 W, 24 %, 1 %
57.19 W, 25 %, 1 %
57.09 W, 25 %, 1 %
57.96 W, 25 %, 1 %
57.48 W, 25 %, 1 %
57.57 W, 25 %, 1 %
58.34 W, 25 %, 1 %
57.48 W, 25 %, 1 %
58.05 W, 25 %, 1 %
57.38 W, 25 %, 1 %
57.48 W, 23 %, 1 %
58.25 W, 23 %, 1 %
57.38 W, 23 %, 1 %
57.76 W, 23 %, 1 %
57.48 W, 23 %, 1 %
57.57 W, 23 %, 1 %
58.44 W, 23 %, 1 %
57.28 W, 23 %, 1 %
