power.draw [W], utilization.gpu [%], utilization.memory [%]
56.81 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.53 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.90 W, 0 %, 0 %
58.09 W, 0 %, 0 %
58.19 W, 1 %, 0 %
57.03 W, 1 %, 0 %
56.93 W, 1 %, 0 %
56.93 W, 1 %, 0 %
56.83 W, 1 %, 0 %
56.83 W, 1 %, 0 %
59.92 W, 1 %, 0 %
61.81 W, 1 %, 0 %
59.60 W, 15 %, 2 %
57.50 W, 15 %, 2 %
56.93 W, 15 %, 2 %
56.92 W, 15 %, 2 %
56.74 W, 15 %, 2 %
56.83 W, 15 %, 2 %
56.93 W, 15 %, 2 %
56.83 W, 15 %, 2 %
56.64 W, 15 %, 2 %
56.83 W, 1 %, 0 %
56.83 W, 1 %, 0 %
56.74 W, 1 %, 0 %
56.83 W, 1 %, 0 %
56.83 W, 1 %, 0 %
56.63 W, 1 %, 0 %
56.92 W, 1 %, 0 %
56.73 W, 1 %, 0 %
56.83 W, 0 %, 0 %
56.92 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.71 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.90 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
62.88 W, 0 %, 0 %
64.89 W, 0 %, 0 %
65.09 W, 0 %, 0 %
65.09 W, 0 %, 0 %
69.29 W, 0 %, 0 %
62.88 W, 53 %, 4 %
68.71 W, 53 %, 4 %
62.68 W, 53 %, 4 %
63.35 W, 53 %, 4 %
60.37 W, 53 %, 4 %
57.51 W, 53 %, 4 %
57.02 W, 53 %, 4 %
56.92 W, 53 %, 4 %
56.83 W, 34 %, 4 %
56.83 W, 34 %, 4 %
56.93 W, 34 %, 4 %
56.71 W, 34 %, 4 %
56.83 W, 34 %, 4 %
56.93 W, 34 %, 4 %
56.74 W, 34 %, 4 %
56.83 W, 34 %, 4 %
56.74 W, 34 %, 4 %
56.73 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.80 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.71 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.73 W, 0 %, 0 %
56.53 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.64 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.70 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.74 W, 0 %, 0 %
56.74 W, 0 %, 0 %
